object_id,timeperiod,max_rain,mean_rain,sum_rain,mean_ndvi,mean_ndbi,sum_population,sum_aged_population,sum_young_population,mean_sex_ratio,total_hhd,net_sown_area_in_hac,schools_count,health_centres_count,road_length,distance_from_river,drainage_density,elevation_mean,slope_mean,mean_cn,impact,next_month_impact
18-321-00213,2025_10,0.1463248307704925,0.1270716696623689,20.458538815641404,0.3960598128311847,-0.1426594859056273,195183.4609375,7950.14300000004,10781.71699999999,0.9298833061664208,47884.0,10777.7,305,10,68907.0706308565,1492.10167006196,0.000643,42.31201057477551,76.77801175987966,123.464851171628,0,0.0
18-321-00213,2025_11,0.0440863952636718,0.0431383388667373,6.945272557544708,0.3960598128311847,-0.1426594859056273,195183.4609375,7950.14300000004,10781.71699999999,0.9298833061664208,47884.0,10777.7,305,10,68907.0706308565,1492.10167006196,0.000643,42.31201057477551,76.77801175987966,123.464851171628,0,0.0
18-321-00213,2025_12,0.0,0.0,0.0,0.3960598128311847,-0.1426594859056273,195183.4609375,7950.14300000004,10781.71699999999,0.9298833061664208,47884.0,10777.7,305,10,68907.0706308565,1492.10167006196,0.000643,42.31201057477551,76.77801175987966,123.464851171628,0,0.0
18-321-00213,2026_01,0.0002532745122909,0.0002002769132578,0.0322445830345153,0.3960598128311847,-0.1426594859056273,196714.0968749998,8215.370000000112,10851.201999999976,0.9300824821631128,47884.0,10777.7,305,10,68907.0706308565,1492.10167006196,0.000643,42.31201057477551,76.77801175987966,123.464851171628,0,0.0
18-321-00213,2026_02,0.0032940865278244,0.0022301579598314,0.3590554315328598,0.3960598128311847,-0.1426594859056273,196714.0968749998,8215.370000000112,10851.201999999976,0.9300824821631128,47884.0,10777.7,305,10,68907.0706308565,1492.10167006196,0.000643,42.31201057477551,76.77801175987966,123.464851171628,0,0.0
18-321-00213,2026_03,0.3400077125549317,0.2932868949398491,47.2191900853157,0.3960598128311847,-0.1426594859056273,196714.0968749998,8215.370000000112,10851.201999999976,0.9300824821631128,47884.0,10777.7,305,10,68907.0706308565,1492.10167006196,0.000643,42.31201057477551,76.77801175987966,123.464851171628,0,0.0
18-321-00213,2026_04,0.4967008074641228,0.44257230760407,71.25414152425527,0.3960598128311847,-0.1426594859056273,196714.0968749998,8215.370000000112,10851.201999999976,0.9300824821631128,47884.0,10777.7,305,10,68907.0706308565,1492.10167006196,0.000643,42.31201057477551,76.77801175987966,123.464851171628,0,0.0
18-321-00214,2021_04,0.1859718444347381,0.1618194009808021,19.90378632063866,0.2773321404477964,-0.0430669788340861,123677.24765625036,11117.12799999991,17278.929000000004,0.92939344287062,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2021_05,0.321877553653717,0.2787332089997889,34.28418470697403,0.3811910487340827,-0.090022269327929,123677.24765625036,11117.12799999991,17278.929000000004,0.92939344287062,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2021_06,0.8131433756351472,0.6442940767718525,79.24817144293786,0.1285716860217494,-0.0941556770963022,123677.24765625036,11117.12799999991,17278.929000000004,0.92939344287062,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2021_07,0.3803790649175644,0.3447562353698218,42.40501695048809,0.2326093052708825,-0.06186778046364,123677.24765625036,11117.12799999991,17278.929000000004,0.92939344287062,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2021_08,0.3281119396805763,0.2962061182685014,36.43335254702568,0.2326093052708825,-0.06186778046364,123677.24765625036,11117.12799999991,17278.929000000004,0.92939344287062,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2021_09,0.278149226307869,0.2618731092292119,32.210392435193064,0.2326093052708825,-0.06186778046364,123677.24765625036,11117.12799999991,17278.929000000004,0.92939344287062,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2021_10,0.0949305675983429,0.0782993561529531,9.63082080681324,0.0877136940179869,-0.3022541823210539,123677.24765625036,11117.12799999991,17278.929000000004,0.92939344287062,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2021_11,0.0006908781051635,8.425342745897247e-05,0.0103631715774536,0.4226984524224035,-0.1859320911144859,123677.24765625036,11117.12799999991,17278.929000000004,0.92939344287062,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2021_12,0.0011635985851287,0.0004986406186731,0.0613327960968017,0.3966847976459908,-0.0808377552449916,123677.24765625036,11117.12799999991,17278.929000000004,0.92939344287062,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2022_01,0.0539270424842834,0.0396201210277836,4.87327488641739,0.4007889686520717,-0.0722795722496922,124857.95625000028,11526.521999999995,17371.600000000006,0.9296085517075136,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2022_02,0.0786555644989013,0.0633136281455435,7.787576261901855,0.3053774182842966,-0.0434428836262373,124857.95625000028,11526.521999999995,17371.600000000006,0.9296085517075136,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2022_03,0.064080873298645,0.0522556657310423,6.427446884918213,0.3111052750307774,-0.0545613460928166,124857.95625000028,11526.521999999995,17371.600000000006,0.9296085517075136,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2022_04,0.3790520435810089,0.33553859162602,41.27124677000046,0.2978943089683645,-0.0396178263394968,124857.95625000028,11526.521999999995,17371.600000000006,0.9296085517075136,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2022_05,0.7863053450107574,0.7136889551864407,87.7837414879322,0.3890149396963913,-0.1429940772825059,124857.95625000028,11526.521999999995,17371.600000000006,0.9296085517075136,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2022_06,1.7984730419158936,1.5513581267558465,190.8170495909691,0.3890149396963913,-0.1429940772825059,124857.95625000028,11526.521999999995,17371.600000000006,0.9296085517075136,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2022_07,0.436456059551239,0.3860079160486779,47.47897367398739,0.3890149396963913,-0.1429940772825059,124857.95625000028,11526.521999999995,17371.600000000006,0.9296085517075136,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2022_08,0.3373834406852722,0.2962993653664744,36.44482194007635,0.3890149396963913,-0.1429940772825059,124857.95625000028,11526.521999999995,17371.600000000006,0.9296085517075136,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2022_09,0.3588466597557068,0.3136800718979137,38.582648843443394,0.3890149396963913,-0.1429940772825059,124857.95625000028,11526.521999999995,17371.600000000006,0.9296085517075136,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2022_10,0.3520843199014664,0.3355791385929759,41.27623404693604,0.3890149396963913,-0.1429940772825059,124857.95625000028,11526.521999999995,17371.600000000006,0.9296085517075136,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2022_11,0.0,0.0,0.0,0.468367273381541,-0.2374587818315834,124857.95625000028,11526.521999999995,17371.600000000006,0.9296085517075136,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2022_12,0.0024289578914642,0.0020257932523401,0.2491725700378418,0.3971564417762012,-0.2374587818315834,124857.95625000028,11526.521999999995,17371.600000000006,0.9296085517075136,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2023_01,0.0,0.0,0.0,0.3576415335567549,-0.0510976009756291,126038.6648437502,11935.915999999968,17464.271000000008,0.929823660544407,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2023_02,0.0099266062527894,0.0055261122232287,0.679711803457141,0.3097106715003855,-0.0501067592839526,126038.6648437502,11935.915999999968,17464.271000000008,0.929823660544407,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2023_03,0.2171043406844139,0.1844125947885397,22.682749158990383,0.1752060932718264,-0.0452804231073751,126038.6648437502,11935.915999999968,17464.271000000008,0.929823660544407,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2023_04,0.2726793516099453,0.1790651882844727,22.025018158990147,0.270277880218178,-0.0487924664678539,126038.6648437502,11935.915999999968,17464.271000000008,0.929823660544407,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2023_05,0.2381140227735042,0.2221484423606861,27.324258410364397,0.3419665493340877,-0.0942761852483081,126038.6648437502,11935.915999999968,17464.271000000008,0.929823660544407,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2023_06,0.8953259370088578,0.6817152079192603,83.85097057406902,0.4650107041042827,-0.1356224488130471,126038.6648437502,11935.915999999968,17464.271000000008,0.929823660544407,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2023_07,0.3894730020523071,0.3001756577249465,36.921605900168416,0.4650107041042827,-0.1356224488130471,126038.6648437502,11935.915999999968,17464.271000000008,0.929823660544407,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2023_08,0.6277915427207947,0.3141349079599225,38.63859367907048,0.4650107041042827,-0.1356224488130471,126038.6648437502,11935.915999999968,17464.271000000008,0.929823660544407,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2023_09,0.2558691066741943,0.1800601625173556,22.14739998963475,0.4650107041042827,-0.1356224488130471,126038.6648437502,11935.915999999968,17464.271000000008,0.929823660544407,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2023_10,0.2498271854400635,0.221630072085838,27.26049886655808,0.4650107041042827,-0.1356224488130471,126038.6648437502,11935.915999999968,17464.271000000008,0.929823660544407,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2023_11,0.0043411220550537,0.0011179868387982,0.1375123811721801,0.4650107041042827,-0.1356224488130471,126038.6648437502,11935.915999999968,17464.271000000008,0.929823660544407,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2023_12,0.0130087886333465,0.0093525913215265,1.15036873254776,0.4650107041042827,-0.1356224488130471,126038.6648437502,11935.915999999968,17464.271000000008,0.929823660544407,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2024_01,0.0130391258716583,0.0091865045500964,1.1299400596618654,0.4650107041042827,-0.1356224488130471,127219.3734375001,12345.30999999994,17556.94200000001,0.9300387693813004,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2024_02,0.0291779144287109,0.0122073053646862,1.5014985598564148,0.4650107041042827,-0.1356224488130471,127219.3734375001,12345.30999999994,17556.94200000001,0.9300387693813004,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2024_03,0.0915193756580352,0.0739974152537865,9.101682076215743,0.4650107041042827,-0.1356224488130471,127219.3734375001,12345.30999999994,17556.94200000001,0.9300387693813004,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
